decade,count,mean,median,stddev,mean_minus_stddev,mean_plus_stddev
-3530,100,1.3081,1.19,0.6161950612714724,0.6919049387285277,1.9242950612714724
-3520,100,1.245,1.26,0.44292302726411514,0.802076972735885,1.6879230272641152
-3510,100,1.2684,1.1949999999999998,0.47595670798801426,0.7924432920119857,1.7443567079880142
-3500,100,1.2684,1.17,0.5227041575916882,0.7456958424083118,1.7911041575916882
-3490,100,1.5205000000000002,1.355,0.8012507583633091,0.7192492416366911,2.3217507583633092
-3480,100,1.4079,1.22,0.6879633167927817,0.7199366832072183,2.095863316792782
-3470,107,1.1526168224299065,1.08,0.4447902546793627,0.7078265677505438,1.5974070771092692
-3460,95,1.3129473684210526,1.2,0.5156794189783946,0.797267949442658,1.8286267873994473
-3450,83,1.0427710843373494,1.02,0.485982317386368,0.5567887669509815,1.5287534017237174
-3440,90,1.4365555555555554,1.2349999999999999,0.7873467906767727,0.6492087648787827,2.223902346232328
-3430,90,1.277,1.1,0.6032132125337449,0.673786787466255,1.8802132125337447
-3420,87,1.24816091954023,1.16,0.5027147897668294,0.7454461297734005,1.7508757093070593
-3410,85,1.3715294117647059,1.16,0.565802224158535,0.8057271876061709,1.9373316359232409
-3400,70,1.2412857142857143,1.11,0.5874630335050791,0.6538226807806352,1.8287487477907933
-3390,74,1.1835135135135135,1.135,0.5225580715777413,0.6609554419357723,1.7060715850912547
-3380,86,1.3111627906976744,1.25,0.5710247107142019,0.7401380799834725,1.8821875014118763
-3370,90,1.159888888888889,0.995,0.6375523674361744,0.5223365214527146,1.7974412563250635
-3360,82,1.3399999999999999,1.2149999999999999,0.5869717220353429,0.753028277964657,1.9269717220353426
-3350,80,1.507625,1.3650000000000002,0.7438885920228728,0.7637364079771272,2.2515135920228726
-3340,80,1.387875,1.3,0.5626085127400713,0.8252664872599287,1.9504835127400713
-3330,84,1.5930952380952381,1.57,0.6601021757172821,0.932993062377956,2.2531974138125204
-3320,84,1.6772619047619046,1.58,0.6832229631141277,0.994038941647777,2.3604848678760324
-3310,98,1.5857142857142859,1.475,0.6684803507818635,0.9172339349324223,2.254194636496149
-3300,120,1.8205,1.67,0.8173053182215795,1.0031946817784205,2.6378053182215795
