region,decade,count,mean,median,stddev,mean_minus_stddev,mean_plus_stddev
Argentina,1260,1,-0.10089999999999999,-0.10089999999999999,0.0,-0.10089999999999999,-0.10089999999999999
Argentina,1270,1,-0.007300000000000084,-0.007300000000000084,0.0,-0.007300000000000084,-0.007300000000000084
Argentina,1280,1,-0.13990000000000002,-0.13990000000000002,0.0,-0.13990000000000002,-0.13990000000000002
Argentina,1290,1,0.08560000000000012,0.08560000000000012,0.0,0.08560000000000012,0.08560000000000012
Argentina,1300,1,0.4303999999999998,0.4303999999999998,0.0,0.4303999999999998,0.4303999999999998
Argentina,1310,1,-0.2145999999999999,-0.2145999999999999,0.0,-0.2145999999999999,-0.2145999999999999
Argentina,1320,1,-0.08160000000000012,-0.08160000000000012,0.0,-0.08160000000000012,-0.08160000000000012
Argentina,1330,1,-0.12749999999999972,-0.12749999999999972,0.0,-0.12749999999999972,-0.12749999999999972
Argentina,1340,1,-0.0032000000000000917,-0.0032000000000000917,0.0,-0.0032000000000000917,-0.0032000000000000917
Argentina,1350,1,0.08909999999999985,0.08909999999999985,0.0,0.08909999999999985,0.08909999999999985
Argentina,1360,1,0.10020000000000018,0.10020000000000018,0.0,0.10020000000000018,0.10020000000000018
Argentina,1370,1,-0.08850000000000002,-0.08850000000000002,0.0,-0.08850000000000002,-0.08850000000000002
Argentina,1380,1,0.00749999999999984,0.00749999999999984,0.0,0.00749999999999984,0.00749999999999984
Argentina,1390,1,-0.24429999999999996,-0.24429999999999996,0.0,-0.24429999999999996,-0.24429999999999996
Argentina,1400,1,0.17030000000000012,0.17030000000000012,0.0,0.17030000000000012,0.17030000000000012
Argentina,1410,1,-0.030500000000000083,-0.030500000000000083,0.0,-0.030500000000000083,-0.030500000000000083
Argentina,1420,1,-0.06379999999999997,-0.06379999999999997,0.0,-0.06379999999999997,-0.06379999999999997
Argentina,1430,1,-0.02529999999999999,-0.02529999999999999,0.0,-0.02529999999999999,-0.02529999999999999
Argentina,1440,1,0.23319999999999996,0.23319999999999996,0.0,0.23319999999999996,0.23319999999999996
